DATE,MONTH,DAY,YEAR,STATE,CASES,DEATHS
2021-05-25,5,25,2021,Illinois,1381201,25029
2021-05-25,5,25,2021,Indiana,744389,13566
2021-05-25,5,25,2021,Iowa,370875,6039
2021-05-25,5,25,2021,Kansas,315298,5094
2021-05-25,5,25,2021,Kentucky,458683,6888
2021-05-25,5,25,2021,Louisiana,469445,10548
2021-05-25,5,25,2021,Maine,67132,824
2021-05-25,5,25,2021,Maryland,458871,9029
2021-05-25,5,25,2021,Massachusetts,705598,17835
2021-05-25,5,25,2021,Michigan,986887,20211
2021-05-25,5,25,2021,Minnesota,599570,7474
2021-05-25,5,25,2021,Mississippi,316911,7298
2021-05-25,5,25,2021,Missouri,612815,9618
2021-05-25,5,25,2021,Montana,111479,1606
2021-05-25,5,25,2021,Nebraska,223112,2377
2021-05-25,5,25,2021,Nevada,323022,5563
2021-05-25,5,25,2021,New Hampshire,98428,1344
2021-05-25,5,25,2021,New Jersey,1014579,26112
2021-05-25,5,25,2021,New Mexico,202405,4253
2021-05-25,5,25,2021,New York,2095438,52638
2021-05-25,5,25,2021,North Carolina,999342,13027
2021-05-25,5,25,2021,North Dakota,109743,1537
2021-05-25,5,25,2021,Northern Mariana Islands,181,2
2021-05-25,5,25,2021,Ohio,1098594,19753
2021-05-25,5,25,2021,Oklahoma,452377,6918
2021-05-25,5,25,2021,Oregon,199408,2654
2021-05-25,5,25,2021,Pennsylvania,1202166,27137
2021-05-25,5,25,2021,Puerto Rico,171698,2480
2021-05-25,5,25,2021,Rhode Island,151502,2707
2021-05-25,5,25,2021,South Carolina,591525,9705
2021-05-25,5,25,2021,South Dakota,124023,2004
2021-05-25,5,25,2021,Tennessee,846891,12300
2021-05-25,5,25,2021,Texas,2941936,51453
2021-05-25,5,25,2021,Utah,404880,2292
2021-05-25,5,25,2021,Vermont,24136,255
2021-05-25,5,25,2021,Virgin Islands,3383,27
2021-05-25,5,25,2021,Virginia,673759,11137
2021-05-25,5,25,2021,Washington,432490,5767
2021-05-25,5,25,2021,West Virginia,160587,2782
2021-05-25,5,25,2021,Wisconsin,673236,7760
2021-05-25,5,25,2021,Wyoming,59870,719
2021-05-26,5,26,2021,Alabama,542831,11138
2021-05-26,5,26,2021,Alaska,69542,352
2021-05-26,5,26,2021,Arizona,878338,17576
2021-05-26,5,26,2021,Arkansas,340698,5827
2021-05-26,5,26,2021,California,3781388,63014
2021-05-26,5,26,2021,Colorado,543060,6675
2021-05-26,5,26,2021,Connecticut,346980,8227
2021-05-26,5,26,2021,Delaware,108532,1660
2021-05-26,5,26,2021,District of Columbia,48822,1131
2021-05-26,5,26,2021,Florida,2316134,36646
2021-05-26,5,26,2021,Georgia,1096882,20083
2021-05-26,5,26,2021,Guam,9112,140
2021-05-26,5,26,2021,Hawaii,34754,493
2021-05-26,5,26,2021,Idaho,191810,2090
2021-05-26,5,26,2021,Illinois,1382318,25057
2021-05-26,5,26,2021,Indiana,745032,13571
2021-05-26,5,26,2021,Iowa,371036,6044
2021-05-26,5,26,2021,Kansas,315642,5099
2021-05-26,5,26,2021,Kentucky,459068,6907
2021-05-26,5,26,2021,Louisiana,469864,10562
2021-05-26,5,26,2021,Maine,67294,825
2021-05-26,5,26,2021,Maryland,459069,9037
2021-05-26,5,26,2021,Massachusetts,706027,17841
2021-05-26,5,26,2021,Michigan,988008,20224
2021-05-26,5,26,2021,Minnesota,600002,7486
2021-05-26,5,26,2021,Mississippi,317065,7302
2021-05-26,5,26,2021,Missouri,613366,9652
2021-05-26,5,26,2021,Montana,111557,1607
2021-05-26,5,26,2021,Nebraska,223206,2377
2021-05-26,5,26,2021,Nevada,323249,5570
2021-05-26,5,26,2021,New Hampshire,98470,1346
2021-05-26,5,26,2021,New Jersey,1014974,26137
2021-05-26,5,26,2021,New Mexico,202573,4256
2021-05-26,5,26,2021,New York,2096320,52664
2021-05-26,5,26,2021,North Carolina,1000144,13054
2021-05-26,5,26,2021,North Dakota,109810,1539
2021-05-26,5,26,2021,Northern Mariana Islands,181,2
2021-05-26,5,26,2021,Ohio,1099580,19753
2021-05-26,5,26,2021,Oklahoma,452496,7291
2021-05-26,5,26,2021,Oregon,199858,2667
2021-05-26,5,26,2021,Pennsylvania,1203130,27180
2021-05-26,5,26,2021,Puerto Rico,171709,2483
2021-05-26,5,26,2021,Rhode Island,151580,2708
2021-05-26,5,26,2021,South Carolina,591862,9708
2021-05-26,5,26,2021,South Dakota,124071,2004
2021-05-26,5,26,2021,Tennessee,847348,12306
2021-05-26,5,26,2021,Texas,2943560,51516
2021-05-26,5,26,2021,Utah,405148,2292
2021-05-26,5,26,2021,Vermont,24162,255
2021-05-26,5,26,2021,Virgin Islands,3399,27
2021-05-26,5,26,2021,Virginia,674082,11143
2021-05-26,5,26,2021,Washington,434154,5785
2021-05-26,5,26,2021,West Virginia,160777,2788
2021-05-26,5,26,2021,Wisconsin,673601,7765
2021-05-26,5,26,2021,Wyoming,59961,719
2021-05-27,5,27,2021,Alabama,543177,11140
2021-05-27,5,27,2021,Alaska,69583,352
2021-05-27,5,27,2021,Arizona,879102,17594
2021-05-27,5,27,2021,Arkansas,340916,5829
2021-05-27,5,27,2021,California,3786674,63163
2021-05-27,5,27,2021,Colorado,543886,6688
2021-05-27,5,27,2021,Connecticut,347137,8230
2021-05-27,5,27,2021,Delaware,108607,1660
2021-05-27,5,27,2021,District of Columbia,48844,1132
2021-05-27,5,27,2021,Florida,2318472,36732
2021-05-27,5,27,2021,Georgia,1097547,20122
2021-05-27,5,27,2021,Guam,9123,140
2021-05-27,5,27,2021,Hawaii,34807,495
2021-05-27,5,27,2021,Idaho,191949,2092
2021-05-27,5,27,2021,Illinois,1383335,25101
2021-05-27,5,27,2021,Indiana,745688,13583
2021-05-27,5,27,2021,Iowa,371138,6048
2021-05-27,5,27,2021,Kansas,315649,5099
2021-05-27,5,27,2021,Kentucky,459425,6908
2021-05-27,5,27,2021,Louisiana,470331,10570
2021-05-27,5,27,2021,Maine,67416,825
2021-05-27,5,27,2021,Maryland,459308,9581
2021-05-27,5,27,2021,Massachusetts,706272,17850
2021-05-27,5,27,2021,Michigan,988892,20287
2021-05-27,5,27,2021,Minnesota,600501,7496
2021-05-27,5,27,2021,Mississippi,317276,7304
2021-05-27,5,27,2021,Missouri,614040,9664
2021-05-27,5,27,2021,Montana,111713,1610
2021-05-27,5,27,2021,Nebraska,223264,2378
2021-05-27,5,27,2021,Nevada,323481,5578
2021-05-27,5,27,2021,New Hampshire,98613,1349
2021-05-27,5,27,2021,New Jersey,1015368,26173
2021-05-27,5,27,2021,New Mexico,202701,4261
2021-05-27,5,27,2021,New York,2097465,52685
2021-05-27,5,27,2021,North Carolina,1001048,13075
2021-05-27,5,27,2021,North Dakota,109851,1541
2021-05-27,5,27,2021,Northern Mariana Islands,181,2
2021-05-27,5,27,2021,Ohio,1100312,19753
2021-05-27,5,27,2021,Oklahoma,452633,7291
2021-05-27,5,27,2021,Oregon,200219,2679
2021-05-27,5,27,2021,Pennsylvania,1204359,27219
2021-05-27,5,27,2021,Puerto Rico,171832,2489
2021-05-27,5,27,2021,Rhode Island,151691,2708
2021-05-27,5,27,2021,South Carolina,592243,9711
2021-05-27,5,27,2021,South Dakota,124105,2004
2021-05-27,5,27,2021,Tennessee,847710,12328
2021-05-27,5,27,2021,Texas,2945297,51572
2021-05-27,5,27,2021,Utah,405457,2294
2021-05-27,5,27,2021,Vermont,24182,255
2021-05-27,5,27,2021,Virgin Islands,3399,27
2021-05-27,5,27,2021,Virginia,674439,11152
2021-05-27,5,27,2021,Washington,435680,5798
2021-05-27,5,27,2021,West Virginia,161046,2792
2021-05-27,5,27,2021,Wisconsin,673951,7814
2021-05-27,5,27,2021,Wyoming,60048,719
2021-05-28,5,28,2021,Alabama,543405,11146
2021-05-28,5,28,2021,Alaska,69627,352
2021-05-28,5,28,2021,Arizona,879909,17609
2021-05-28,5,28,2021,Arkansas,341130,5830
2021-05-28,5,28,2021,California,3788120,63215
2021-05-28,5,28,2021,Colorado,544733,6694
2021-05-28,5,28,2021,Connecticut,347341,8238
2021-05-28,5,28,2021,Delaware,108681,1660
2021-05-28,5,28,2021,District of Columbia,48898,1132
2021-05-28,5,28,2021,Florida,2320810,36773
2021-05-28,5,28,2021,Georgia,1098097,20164
2021-05-28,5,28,2021,Guam,9125,140
2021-05-28,5,28,2021,Hawaii,34844,495
2021-05-28,5,28,2021,Idaho,192084,2092
2021-05-28,5,28,2021,Illinois,1384319,25127
2021-05-28,5,28,2021,Indiana,746246,13596
2021-05-28,5,28,2021,Iowa,371256,6053
2021-05-28,5,28,2021,Kansas,315860,5114
2021-05-28,5,28,2021,Kentucky,459728,6918
2021-05-28,5,28,2021,Louisiana,470685,10576
2021-05-28,5,28,2021,Maine,67544,825
2021-05-28,5,28,2021,Maryland,459555,9592
2021-05-28,5,28,2021,Massachusetts,706559,17854
2021-05-28,5,28,2021,Michigan,989635,20310
2021-05-28,5,28,2021,Minnesota,600860,7501
2021-05-28,5,28,2021,Mississippi,317407,7310
2021-05-28,5,28,2021,Missouri,614659,9672
2021-05-28,5,28,2021,Montana,111822,1612
2021-05-28,5,28,2021,Nebraska,223638,2494
2021-05-28,5,28,2021,Nevada,323748,5586
2021-05-28,5,28,2021,New Hampshire,98650,1351
2021-05-28,5,28,2021,New Jersey,1015634,26185
2021-05-28,5,28,2021,New Mexico,202821,4265
2021-05-28,5,28,2021,New York,2098395,52710
2021-05-28,5,28,2021,North Carolina,1001817,13100
2021-05-28,5,28,2021,North Dakota,109900,1543
2021-05-28,5,28,2021,Northern Mariana Islands,183,2
2021-05-28,5,28,2021,Ohio,1100972,19861
2021-05-28,5,28,2021,Oklahoma,452777,7291
2021-05-28,5,28,2021,Oregon,200632,2681
2021-05-28,5,28,2021,Pennsylvania,1205240,27242
2021-05-28,5,28,2021,Puerto Rico,171970,2495
2021-05-28,5,28,2021,Rhode Island,151743,2708
2021-05-28,5,28,2021,South Carolina,592651,9726
2021-05-28,5,28,2021,South Dakota,124162,2010
2021-05-28,5,28,2021,Tennessee,847993,12341
2021-05-28,5,28,2021,Texas,2946950,51625
2021-05-28,5,28,2021,Utah,405729,2297
2021-05-28,5,28,2021,Vermont,24190,255
2021-05-28,5,28,2021,Virgin Islands,3442,27
2021-05-28,5,28,2021,Virginia,674843,11156
2021-05-28,5,28,2021,Washington,436741,5809
2021-05-28,5,28,2021,West Virginia,161287,2792
2021-05-28,5,28,2021,Wisconsin,674216,7830
2021-05-28,5,28,2021,Wyoming,60144,719
2021-05-29,5,29,2021,Alabama,543405,11146
2021-05-29,5,29,2021,Alaska,69627,352
2021-05-29,5,29,2021,Arizona,880466,17628
2021-05-29,5,29,2021,Arkansas,341290,5830
2021-05-29,5,29,2021,California,3788894,63236
2021-05-29,5,29,2021,Colorado,545373,6714
2021-05-29,5,29,2021,Connecticut,347341,8238
2021-05-29,5,29,2021,Delaware,108770,1661
2021-05-29,5,29,2021,District of Columbia,48898,1132
2021-05-29,5,29,2021,Florida,2320810,36773
2021-05-29,5,29,2021,Georgia,1098686,20180
2021-05-29,5,29,2021,Guam,9125,140
2021-05-29,5,29,2021,Hawaii,34889,496
2021-05-29,5,29,2021,Idaho,192084,2092
2021-05-29,5,29,2021,Illinois,1385086,25166
2021-05-29,5,29,2021,Indiana,746674,13615
2021-05-29,5,29,2021,Iowa,371331,6055
2021-05-29,5,29,2021,Kansas,315860,5114
2021-05-29,5,29,2021,Kentucky,460029,6938
2021-05-29,5,29,2021,Louisiana,470685,10576
2021-05-29,5,29,2021,Maine,67651,825
2021-05-29,5,29,2021,Maryland,459740,9599
2021-05-29,5,29,2021,Massachusetts,706783,17868
2021-05-29,5,29,2021,Michigan,990177,20361
2021-05-29,5,29,2021,Minnesota,601198,7511
2021-05-29,5,29,2021,Mississippi,317407,7310
2021-05-29,5,29,2021,Missouri,615075,9672
2021-05-29,5,29,2021,Montana,111883,1613
2021-05-29,5,29,2021,Nebraska,223667,2495
2021-05-29,5,29,2021,Nevada,323748,5586
2021-05-29,5,29,2021,New Hampshire,98699,1352
2021-05-29,5,29,2021,New Jersey,1015889,26201
2021-05-29,5,29,2021,New Mexico,202821,4265
2021-05-29,5,29,2021,New York,2099261,52724
2021-05-29,5,29,2021,North Carolina,1001825,13101
2021-05-29,5,29,2021,North Dakota,109946,1543
2021-05-29,5,29,2021,Northern Mariana Islands,183,2
2021-05-29,5,29,2021,Ohio,1101557,19861
2021-05-29,5,29,2021,Oklahoma,452777,7291
2021-05-29,5,29,2021,Oregon,201005,2682
2021-05-29,5,29,2021,Pennsylvania,1205950,27257
2021-05-29,5,29,2021,Puerto Rico,172100,2499
2021-05-29,5,29,2021,Rhode Island,151743,2708
2021-05-29,5,29,2021,South Carolina,592912,9728
2021-05-29,5,29,2021,South Dakota,124162,2010
2021-05-29,5,29,2021,Tennessee,848003,12341
2021-05-29,5,29,2021,Texas,2947615,51660
2021-05-29,5,29,2021,Utah,405921,2301
2021-05-29,5,29,2021,Vermont,24200,255
2021-05-29,5,29,2021,Virgin Islands,3442,27
2021-05-29,5,29,2021,Virginia,675165,11160
2021-05-29,5,29,2021,Washington,437492,5809
2021-05-29,5,29,2021,West Virginia,161287,2792
2021-05-29,5,29,2021,Wisconsin,674216,7830
2021-05-29,5,29,2021,Wyoming,60144,719
2021-05-30,5,30,2021,Alabama,543405,11146
2021-05-30,5,30,2021,Alaska,69627,352
2021-05-30,5,30,2021,Arizona,881089,17628
2021-05-30,5,30,2021,Arkansas,341351,5832
2021-05-30,5,30,2021,California,3789496,63247
2021-05-30,5,30,2021,Colorado,545874,6723
2021-05-30,5,30,2021,Connecticut,347341,8238
2021-05-30,5,30,2021,Delaware,108821,1661
2021-05-30,5,30,2021,District of Columbia,48898,1132
2021-05-30,5,30,2021,Florida,2320810,36773
2021-05-30,5,30,2021,Georgia,1098932,20180
2021-05-30,5,30,2021,Guam,9125,140
2021-05-30,5,30,2021,Hawaii,35008,497
2021-05-30,5,30,2021,Idaho,192084,2092
2021-05-30,5,30,2021,Illinois,1385670,25185
2021-05-30,5,30,2021,Indiana,747032,13620
2021-05-30,5,30,2021,Iowa,371384,6055
2021-05-30,5,30,2021,Kansas,315860,5114
2021-05-30,5,30,2021,Kentucky,460060,6938
2021-05-30,5,30,2021,Louisiana,470685,10576
2021-05-30,5,30,2021,Maine,67738,825
2021-05-30,5,30,2021,Maryland,459989,9607
2021-05-30,5,30,2021,Massachusetts,706945,17872
2021-05-30,5,30,2021,Michigan,990197,20361
2021-05-30,5,30,2021,Minnesota,601477,7519
2021-05-30,5,30,2021,Mississippi,317407,7310
2021-05-30,5,30,2021,Missouri,615279,9674
2021-05-30,5,30,2021,Montana,111907,1613
2021-05-30,5,30,2021,Nebraska,223666,2495
2021-05-30,5,30,2021,Nevada,323748,5586
2021-05-30,5,30,2021,New Hampshire,98726,1353
2021-05-30,5,30,2021,New Jersey,1016135,26207
2021-05-30,5,30,2021,New Mexico,202821,4265
2021-05-30,5,30,2021,New York,2100109,52740
2021-05-30,5,30,2021,North Carolina,1001893,13101
2021-05-30,5,30,2021,North Dakota,109966,1543
2021-05-30,5,30,2021,Northern Mariana Islands,183,2
2021-05-30,5,30,2021,Ohio,1101934,19861
2021-05-30,5,30,2021,Oklahoma,452777,7291
2021-05-30,5,30,2021,Oregon,201260,2684
2021-05-30,5,30,2021,Pennsylvania,1206440,27263
2021-05-30,5,30,2021,Puerto Rico,172194,2501
2021-05-30,5,30,2021,Rhode Island,151743,2708
2021-05-30,5,30,2021,South Carolina,593092,9732
2021-05-30,5,30,2021,South Dakota,124162,2010
2021-05-30,5,30,2021,Tennessee,848010,12341
2021-05-30,5,30,2021,Texas,2947780,51672
2021-05-30,5,30,2021,Utah,406097,2301
2021-05-30,5,30,2021,Vermont,24209,255
2021-05-30,5,30,2021,Virgin Islands,3442,27
2021-05-30,5,30,2021,Virginia,675392,11173
2021-05-30,5,30,2021,Washington,437492,5809
2021-05-30,5,30,2021,West Virginia,161287,2792
2021-05-30,5,30,2021,Wisconsin,674216,7830
2021-05-30,5,30,2021,Wyoming,60144,719
2021-05-31,5,31,2021,Alabama,543405,11146
2021-05-31,5,31,2021,Alaska,69627,352
2021-05-31,5,31,2021,Arizona,881450,17628
2021-05-31,5,31,2021,Arkansas,341381,5833
2021-05-31,5,31,2021,California,3789883,63249
2021-05-31,5,31,2021,Colorado,546168,6723
2021-05-31,5,31,2021,Connecticut,347341,8238
2021-05-31,5,31,2021,Delaware,108866,1661
2021-05-31,5,31,2021,District of Columbia,48898,1132
2021-05-31,5,31,2021,Florida,2320810,36773
2021-05-31,5,31,2021,Georgia,1099169,20180
2021-05-31,5,31,2021,Guam,9125,140
2021-05-31,5,31,2021,Hawaii,35035,497
2021-05-31,5,31,2021,Idaho,192084,2092
2021-05-31,5,31,2021,Illinois,1386189,25223
2021-05-31,5,31,2021,Indiana,747032,13620
2021-05-31,5,31,2021,Iowa,371424,6055
2021-05-31,5,31,2021,Kansas,315860,5114
2021-05-31,5,31,2021,Kentucky,460060,6938
2021-05-31,5,31,2021,Louisiana,470685,10576
2021-05-31,5,31,2021,Maine,67780,825
2021-05-31,5,31,2021,Maryland,460106,9614
2021-05-31,5,31,2021,Massachusetts,706945,17872
2021-05-31,5,31,2021,Michigan,990199,20361
2021-05-31,5,31,2021,Minnesota,601477,7519
2021-05-31,5,31,2021,Mississippi,317713,7316
2021-05-31,5,31,2021,Missouri,615408,9676
2021-05-31,5,31,2021,Montana,111928,1613
2021-05-31,5,31,2021,Nebraska,223676,2495
2021-05-31,5,31,2021,Nevada,323748,5586
2021-05-31,5,31,2021,New Hampshire,98726,1353
2021-05-31,5,31,2021,New Jersey,1016332,26212
2021-05-31,5,31,2021,New Mexico,202821,4265
2021-05-31,5,31,2021,New York,2100633,52758
2021-05-31,5,31,2021,North Carolina,1001893,13101
2021-05-31,5,31,2021,North Dakota,109975,1543
2021-05-31,5,31,2021,Northern Mariana Islands,183,2
2021-05-31,5,31,2021,Ohio,1101934,19861
2021-05-31,5,31,2021,Oklahoma,453172,7291
2021-05-31,5,31,2021,Oregon,201561,2700
2021-05-31,5,31,2021,Pennsylvania,1206755,27268
2021-05-31,5,31,2021,Puerto Rico,172305,2502
2021-05-31,5,31,2021,Rhode Island,151743,2708
2021-05-31,5,31,2021,South Carolina,593262,9736
2021-05-31,5,31,2021,South Dakota,124191,2014
2021-05-31,5,31,2021,Tennessee,848020,12341
2021-05-31,5,31,2021,Texas,2947933,51673
2021-05-31,5,31,2021,Utah,406240,2302
2021-05-31,5,31,2021,Vermont,24220,255
2021-05-31,5,31,2021,Virgin Islands,3442,27
2021-05-31,5,31,2021,Virginia,675538,11186
2021-05-31,5,31,2021,Washington,437500,5809
2021-05-31,5,31,2021,West Virginia,161287,2792
2021-05-31,5,31,2021,Wisconsin,674630,7856
2021-05-31,5,31,2021,Wyoming,60144,719
2021-06-01,6,1,2021,Alabama,544045,11156
2021-06-01,6,1,2021,Alaska,69737,352
2021-06-01,6,1,2021,Arizona,881454,17628
2021-06-01,6,1,2021,Arkansas,341450,5834
2021-06-01,6,1,2021,California,3791188,63260
2021-06-01,6,1,2021,Colorado,546596,6723
2021-06-01,6,1,2021,Connecticut,347563,8244
2021-06-01,6,1,2021,Delaware,108894,1661
2021-06-01,6,1,2021,District of Columbia,49000,1134
2021-06-01,6,1,2021,Florida,2326747,36868
2021-06-01,6,1,2021,Georgia,1099410,20181
2021-06-01,6,1,2021,Guam,9142,140
2021-06-01,6,1,2021,Hawaii,35090,497
2021-06-01,6,1,2021,Idaho,192378,2092
2021-06-01,6,1,2021,Illinois,1386620,25233
2021-06-01,6,1,2021,Indiana,747549,13628
2021-06-01,6,1,2021,Iowa,371473,6057
2021-06-01,6,1,2021,Kansas,315863,5115
2021-06-01,6,1,2021,Kentucky,460454,7109
2021-06-01,6,1,2021,Louisiana,471663,10592
2021-06-01,6,1,2021,Maine,67819,825
2021-06-01,6,1,2021,Maryland,460207,9616
2021-06-01,6,1,2021,Massachusetts,707131,17883
2021-06-01,6,1,2021,Michigan,991174,20374
2021-06-01,6,1,2021,Minnesota,601610,7520
2021-06-01,6,1,2021,Mississippi,317755,7318
2021-06-01,6,1,2021,Missouri,615552,9676
2021-06-01,6,1,2021,Montana,111949,1613
2021-06-01,6,1,2021,Nebraska,223796,2497
2021-06-01,6,1,2021,Nevada,324262,5590
2021-06-01,6,1,2021,New Hampshire,98767,1353
2021-06-01,6,1,2021,New Jersey,1016490,26219
2021-06-01,6,1,2021,New Mexico,203151,4266
2021-06-01,6,1,2021,New York,2101111,52784
2021-06-01,6,1,2021,North Carolina,1003793,13118
2021-06-01,6,1,2021,North Dakota,109993,1543
2021-06-01,6,1,2021,Northern Mariana Islands,183,2
2021-06-01,6,1,2021,Ohio,1102556,19861
2021-06-01,6,1,2021,Oklahoma,453243,7291
2021-06-01,6,1,2021,Oregon,201701,2703
2021-06-01,6,1,2021,Pennsylvania,1207596,27270
2021-06-01,6,1,2021,Puerto Rico,172372,2505
2021-06-01,6,1,2021,Rhode Island,151844,2712
2021-06-01,6,1,2021,South Carolina,593262,9736
2021-06-01,6,1,2021,South Dakota,124191,2014
2021-06-01,6,1,2021,Tennessee,848552,12356
2021-06-01,6,1,2021,Texas,2948635,51689
2021-06-01,6,1,2021,Utah,406352,2302
2021-06-01,6,1,2021,Vermont,24224,255
2021-06-01,6,1,2021,Virgin Islands,3465,27
2021-06-01,6,1,2021,Virginia,675597,11194
2021-06-01,6,1,2021,Washington,438918,5833
2021-06-01,6,1,2021,West Virginia,161858,2797
2021-06-01,6,1,2021,Wisconsin,674693,7875
2021-06-01,6,1,2021,Wyoming,60364,720
2021-06-02,6,2,2021,Alabama,544598,11167
2021-06-02,6,2,2021,Alaska,69773,352
2021-06-02,6,2,2021,Arizona,882369,17648
2021-06-02,6,2,2021,Arkansas,341692,5835
2021-06-02,6,2,2021,California,3792111,63284
2021-06-02,6,2,2021,Colorado,547128,6732
2021-06-02,6,2,2021,Connecticut,347678,8247
2021-06-02,6,2,2021,Delaware,108911,1666
2021-06-02,6,2,2021,District of Columbia,49011,1135
2021-06-02,6,2,2021,Florida,2327981,36923
2021-06-02,6,2,2021,Georgia,1099886,20208
2021-06-02,6,2,2021,Guam,9156,140
2021-06-02,6,2,2021,Hawaii,35111,497
2021-06-02,6,2,2021,Idaho,192552,2099
2021-06-02,6,2,2021,Illinois,1387086,25241
2021-06-02,6,2,2021,Indiana,747810,13637
2021-06-02,6,2,2021,Iowa,371635,6061
2021-06-02,6,2,2021,Kansas,316291,5115
2021-06-02,6,2,2021,Kentucky,460741,7119
2021-06-02,6,2,2021,Louisiana,472304,10595
2021-06-02,6,2,2021,Maine,67880,827
2021-06-02,6,2,2021,Maryland,460272,9622
2021-06-02,6,2,2021,Massachusetts,707265,17886
2021-06-02,6,2,2021,Michigan,991694,20408
2021-06-02,6,2,2021,Minnesota,601738,7520
2021-06-02,6,2,2021,Mississippi,317856,7322
2021-06-02,6,2,2021,Missouri,616056,9710
2021-06-02,6,2,2021,Montana,112109,1621
2021-06-02,6,2,2021,Nebraska,223824,2500
2021-06-02,6,2,2021,Nevada,324681,5593
2021-06-02,6,2,2021,New Hampshire,98791,1353
2021-06-02,6,2,2021,New Jersey,1016763,26239
2021-06-02,6,2,2021,New Mexico,203222,4270
2021-06-02,6,2,2021,New York,2101514,52793
2021-06-02,6,2,2021,North Carolina,1004203,13127
2021-06-02,6,2,2021,North Dakota,110076,1543
2021-06-02,6,2,2021,Northern Mariana Islands,183,2
2021-06-02,6,2,2021,Ohio,1102890,19923
2021-06-02,6,2,2021,Oklahoma,453285,7316
2021-06-02,6,2,2021,Oregon,202078,2706
2021-06-02,6,2,2021,Pennsylvania,1208133,27315
2021-06-02,6,2,2021,Puerto Rico,172386,2509
2021-06-02,6,2,2021,Rhode Island,151895,2712
2021-06-02,6,2,2021,South Carolina,593526,9739
2021-06-02,6,2,2021,South Dakota,124227,2019
2021-06-02,6,2,2021,Tennessee,848881,12365
2021-06-02,6,2,2021,Texas,2950982,51741
2021-06-02,6,2,2021,Utah,406552,2305
2021-06-02,6,2,2021,Vermont,24232,255
2021-06-02,6,2,2021,Virgin Islands,3512,28
2021-06-02,6,2,2021,Virginia,675783,11206
2021-06-02,6,2,2021,Washington,439675,5845
2021-06-02,6,2,2021,West Virginia,161967,2800
2021-06-02,6,2,2021,Wisconsin,674952,7894
2021-06-02,6,2,2021,Wyoming,60433,720
2021-06-03,6,3,2021,Alabama,545028,11188
2021-06-03,6,3,2021,Alaska,69826,352
2021-06-03,6,3,2021,Arizona,882691,17653
2021-06-03,6,3,2021,Arkansas,341889,5842
2021-06-03,6,3,2021,California,3793194,63340
2021-06-03,6,3,2021,Colorado,547961,6746
2021-06-03,6,3,2021,Connecticut,347748,8245
2021-06-03,6,3,2021,Delaware,108957,1668
2021-06-03,6,3,2021,District of Columbia,49041,1136
2021-06-03,6,3,2021,Florida,2329859,36972
2021-06-03,6,3,2021,Georgia,1100366,20238
2021-06-03,6,3,2021,Guam,9162,140
2021-06-03,6,3,2021,Hawaii,35152,498
2021-06-03,6,3,2021,Idaho,192704,2103
2021-06-03,6,3,2021,Illinois,1387795,25265
2021-06-03,6,3,2021,Indiana,749027,13657
2021-06-03,6,3,2021,Iowa,371761,6065
2021-06-03,6,3,2021,Kansas,316287,5115
2021-06-03,6,3,2021,Kentucky,461055,7127
2021-06-03,6,3,2021,Louisiana,472617,10605
2021-06-03,6,3,2021,Maine,67986,837
2021-06-03,6,3,2021,Maryland,460406,9626
2021-06-03,6,3,2021,Massachusetts,707523,17893
2021-06-03,6,3,2021,Michigan,992221,20472
2021-06-03,6,3,2021,Minnesota,601974,7530
2021-06-03,6,3,2021,Mississippi,318048,7324
2021-06-03,6,3,2021,Missouri,616722,9718
2021-06-03,6,3,2021,Montana,112236,1627
2021-06-03,6,3,2021,Nebraska,223871,2504
2021-06-03,6,3,2021,Nevada,325031,5599
2021-06-03,6,3,2021,New Hampshire,98840,1354
2021-06-03,6,3,2021,New Jersey,1017044,26253
2021-06-03,6,3,2021,New Mexico,203330,4275
2021-06-03,6,3,2021,New York,2102003,52811
2021-06-03,6,3,2021,North Carolina,1004699,13147
2021-06-03,6,3,2021,North Dakota,110129,1546
2021-06-03,6,3,2021,Northern Mariana Islands,183,2
2021-06-03,6,3,2021,Ohio,1103380,19923
2021-06-03,6,3,2021,Oklahoma,453400,7316
2021-06-03,6,3,2021,Oregon,202286,2711
2021-06-03,6,3,2021,Pennsylvania,1208879,27349
2021-06-03,6,3,2021,Puerto Rico,172414,2512
2021-06-03,6,3,2021,Rhode Island,151936,2715
2021-06-03,6,3,2021,South Carolina,593628,9739
2021-06-03,6,3,2021,South Dakota,124242,2020
2021-06-03,6,3,2021,Tennessee,849162,12372
2021-06-03,6,3,2021,Texas,2954086,51798
2021-06-03,6,3,2021,Utah,406895,2308
2021-06-03,6,3,2021,Vermont,24240,255
2021-06-03,6,3,2021,Virgin Islands,3512,28
2021-06-03,6,3,2021,Virginia,676041,11216
2021-06-03,6,3,2021,Washington,440538,5866
2021-06-03,6,3,2021,West Virginia,162111,2807
2021-06-03,6,3,2021,Wisconsin,675152,7923
2021-06-03,6,3,2021,Wyoming,60543,720
2021-06-04,6,4,2021,Alabama,545585,11198
2021-06-04,6,4,2021,Alaska,69886,352
2021-06-04,6,4,2021,Arizona,883037,17673
2021-06-04,6,4,2021,Arkansas,342142,5845
2021-06-04,6,4,2021,California,3794373,62965
2021-06-04,6,4,2021,Colorado,548702,6753
2021-06-04,6,4,2021,Connecticut,347891,8246
2021-06-04,6,4,2021,Delaware,109005,1674
2021-06-04,6,4,2021,District of Columbia,49068,1136
